tmdb_id,imdb_id,original_language,original_title,genres,release_date,video,adult,popularity,tmdb_rating_avg,tmdb_vote_count,providers,netflix_provider,stan_provider,amazon_provider,imdb_rating,imdb_votes,iso_country,country_name,budget,revenue,runtime
38322.0,tt1464174,en,"Big Mommas: Like Father, Like Son","Action,Comedy,Crime",16/02/2011,False,False,32.005,5.5,1066.0,Amazon Prime Video,No,Yes,No,4.4,28020.0,US,United States of America,32000000,83615414,107
129046.0,tt1822157,en,8 Murders a Day,Documentary,18/02/2011,False,False,0.6,0.0,0.0,Amazon Prime Video,No,Yes,No,5.1,58.0,MX,Mexico,0,0,90
57518.0,tt1772263,en,Eddie Griffin: You Can Tell 'Em I Said It,"Comedy,Documentary",19/02/2011,False,False,2.245,7.5,14.0,Amazon Prime Video,Yes,Yes,Yes,7.5,571.0,US,United States of America,0,0,82
48988.0,tt0480687,en,Hall Pass,"Comedy,Romance",25/02/2011,False,False,21.194,5.6,1724.0,Netflix,No,No,Yes,5.9,127028.0,US,United States of America,36000000,86157237,105
57737.0,tt1800254,en,Barbie: A Fairy Secret,"Animation,Family,Fantasy",1/03/2011,False,False,29.515,6.7,408.0,Stan,No,No,Yes,5.8,2006.0,US,United States of America,0,0,72
44896.0,tt1192628,en,Rango,"Action,Adventure,Animation",2/03/2011,False,False,56.275,6.8,5621.0,"Amazon Prime Video, Stan",Yes,No,No,7.2,269293.0,US,United States of America,135000000,245724603,107
98549.0,tt1220217,en,The Legend of Hell's Gate: An American Conspiracy,"Action,Adventure,History",3/03/2011,False,False,5.355,4.1,14.0,Amazon Prime Video,No,No,Yes,4.1,787.0,US,United States of America,0,0,108
38543.0,tt1233301,en,Ironclad,"Action,Drama,History",3/03/2011,False,False,14.721,6.2,624.0,Stan,No,No,Yes,6.1,42527.0,GB,United Kingdom,25000000,5151023,121
68613.0,tt1890425,en,Heart - Night at Sky Church,Music,8/03/2011,False,False,1.538,8.5,2.0,Amazon Prime Video,No,No,Yes,8.5,16.0,US,United States of America,0,0,81
51876.0,tt1219289,en,Limitless,"Sci-Fi,Thriller",8/03/2011,False,False,84.921,7.2,9459.0,Stan,Yes,No,No,7.4,578197.0,US,United States of America,27000000,161849455,105
51209.0,tt1416801,en,Kill the Irishman,"Biography,Crime,Drama",10/03/2011,False,False,17.235,6.8,522.0,Stan,Yes,Yes,No,7.0,49175.0,US,United States of America,0,1188194,106
809549.0,tt1844772,en,Slaying the Dragon: Reloaded,"Documentary,Short",12/03/2011,False,False,0.879,0.0,0.0,Amazon Prime Video,No,No,Yes,7.3,15.0,US,United States of America,0,0,30
435806.0,tt1864275,en,Brendan Smyth:  Betrayal of Trust,Drama,13/03/2011,False,False,1.457,4.0,1.0,Amazon Prime Video,Yes,Yes,No,6.7,57.0,GB,United Kingdom,0,0,59
115376.0,tt1826780,en,No Surrender,"Drama,Mystery,Thriller",17/03/2011,False,False,2.483,5.5,9.0,Amazon Prime Video,No,No,Yes,4.8,340.0,CA,Canada,0,0,90
50348.0,tt1189340,en,The Lincoln Lawyer,"Crime,Drama,Mystery",17/03/2011,False,False,20.468,7.2,2726.0,"Netflix, Stan",Yes,No,No,7.3,241006.0,US,United States of America,40000000,85412898,119
107554.0,tt1878932,en,Exposed,"Mystery,Thriller",18/03/2011,False,False,3.477,4.7,15.0,Amazon Prime Video,No,Yes,No,5.0,367.0,CA,Canada,0,0,90
117124.0,tt1816585,en,Mermaids: The Body Found,Sci-Fi,19/03/2011,False,False,5.575,4.5,19.0,Amazon Prime Video,No,No,Yes,4.6,1662.0,US,United States of America,0,0,82
45703.0,tt1672614,en,Chaim Yakarim,"Documentary,Drama,Family",23/03/2011,False,False,1.267,8.3,4.0,Amazon Prime Video,No,Yes,No,7.4,179.0,IL,Israel,0,0,90
85949.0,tt1887703,en,Collision Earth,"Action,Adventure,Drama",24/03/2011,False,False,11.083,6.2,95.0,Amazon Prime Video,No,No,Yes,3.4,1515.0,CA,Canada,0,0,86
45054.0,tt1316616,en,There Be Dragons,"Biography,Drama,War",25/03/2011,False,False,8.816,5.0,115.0,Amazon Prime Video,Yes,No,No,5.7,4863.0,ES,Spain,0,0,112
117015.0,tt1816705,en,Vanished,"Mystery,Thriller",30/03/2011,False,False,2.212,5.2,6.0,Amazon Prime Video,Yes,No,No,4.5,315.0,AU,Australia,0,0,90
65851.0,tt1753968,en,Jackass 3.5,"Action,Comedy,Documentary",1/04/2011,False,False,16.453,6.3,509.0,Netflix,Yes,No,No,6.7,23123.0,US,United States of America,0,0,85
81390.0,tt1422136,en,A Lonely Place to Die,"Action,Adventure,Crime",9/04/2011,False,False,11.143,6.2,477.0,Amazon Prime Video,No,No,Yes,6.2,29677.0,GB,United Kingdom,4000000,25345000,99
41446.0,tt1262416,en,Scream 4,"Comedy,Horror,Mystery",11/04/2011,False,False,36.329,6.4,2881.0,Stan,No,No,Yes,6.2,152102.0,US,United States of America,40000000,97231420,111
56780.0,tt0480239,en,Atlas Shrugged: Part I,"Drama,Mystery,Sci-Fi",14/04/2011,False,False,8.352,5.4,160.0,Amazon Prime Video,Yes,No,No,5.6,13916.0,US,United States of America,15000000,4627375,97
1000809.0,tt7843930,en,13 Hours That Saved Britain,"Documentary,History,War",20/04/2011,False,False,1.219,5.6,8.0,Amazon Prime Video,No,No,Yes,6.3,235.0,NL,Netherlands,0,0,49
51497.0,tt1596343,en,Fast Five,"Action,Crime,Thriller",20/04/2011,False,False,16.764,7.3,7074.0,"Amazon Prime Video, Stan",Yes,No,No,7.3,383997.0,US,United States of America,125000000,626137675,130
45347.0,tt1535566,en,The Bleeding House,"Drama,Horror,Mystery",20/04/2011,False,False,3.555,5.0,35.0,Amazon Prime Video,No,No,Yes,5.1,1755.0,US,United States of America,0,0,85
427183.0,tt4880626,en,Desert Seas,Documentary,21/04/2011,False,False,1.327,9.0,1.0,Amazon Prime Video,No,No,Yes,7.6,78.0,SA,Saudi Arabia,0,0,45
63578.0,tt1740047,en,The Trip,"Comedy,Drama",24/04/2011,False,False,10.07,6.7,248.0,Stan,No,No,Yes,7.0,22846.0,GB,United Kingdom,0,951179,107
96444.0,tt1865421,en,Kapyong,War,28/04/2011,False,False,0.6,0.0,0.0,Amazon Prime Video,No,Yes,No,6.7,64.0,AU,Australia,0,0,54
98884.0,tt2040366,en,Grinders,"Documentary,Drama",29/04/2011,False,False,1.101,5.4,5.0,Amazon Prime Video,No,No,Yes,5.6,145.0,CA,Canada,0,0,52
57089.0,tt0844993,en,Hoodwinked Too! Hood VS. Evil,"Adventure,Animation,Comedy",29/04/2011,False,False,21.731,5.1,464.0,"Netflix, Stan",No,No,Yes,4.7,13314.0,US,United States of America,30000000,13521829,86
49022.0,tt0491152,en,Something Borrowed,"Comedy,Drama,Romance",5/05/2011,False,False,21.892,6.3,916.0,Stan,No,No,Yes,5.8,63060.0,US,United States of America,35000000,65090821,112
56652.0,tt1577065,en,Sinbad and the Minotaur,"Adventure,Fantasy,Sci-Fi",7/05/2011,False,False,4.345,3.5,17.0,Amazon Prime Video,Yes,Yes,No,3.2,1190.0,AU,Australia,0,0,89
69224.0,tt1891806,en,From the Ashes,"Documentary,Sport",10/05/2011,False,False,0.996,4.8,2.0,Stan,No,No,Yes,7.3,142.0,GB,United Kingdom,0,0,0
59678.0,tt1478964,en,Attack the Block,"Action,Adventure,Comedy",12/05/2011,False,False,17.507,6.4,1765.0,Stan,No,No,Yes,6.6,107839.0,GB,United Kingdom,14350531,3964682,88
