,adult,tmdb_id,imdb_id,budget,revenue,original_title,original_language,popularity,release_date,title,tmdb_vote_average,tmdb_vote_count,genre,startYear,imdb_vote_average,imdb_vote_count
0,False,134803,tt0221431,0,0,The Newcomers,en,2.339,2000-01-01,The Newcomers,3.9,9,Drama,2000,4.8,465
1,False,134803,tt0221431,0,0,The Newcomers,en,2.339,2000-01-01,The Newcomers,3.9,9,Drama,2000,4.8,465
2,False,134803,tt0221431,0,0,The Newcomers,en,2.339,2000-01-01,The Newcomers,3.9,9,Drama,2000,4.8,465
3,False,134803,tt0221431,0,0,The Newcomers,en,2.339,2000-01-01,The Newcomers,3.9,9,Family,2000,4.8,465
4,False,134803,tt0221431,0,0,The Newcomers,en,2.339,2000-01-01,The Newcomers,3.9,9,Family,2000,4.8,465
5,False,134803,tt0221431,0,0,The Newcomers,en,2.339,2000-01-01,The Newcomers,3.9,9,Family,2000,4.8,465
6,False,44388,tt0139388,0,0,It Had to Be You,en,9.691,2000-01-01,It Had to Be You,6.206,17,Comedy,2000,5.6,2264
7,False,44388,tt0139388,0,0,It Had to Be You,en,9.691,2000-01-01,It Had to Be You,6.206,17,Comedy,2000,5.6,2264
8,False,44388,tt0139388,0,0,It Had to Be You,en,9.691,2000-01-01,It Had to Be You,6.206,17,Comedy,2000,5.6,2264
9,False,44388,tt0139388,0,0,It Had to Be You,en,9.691,2000-01-01,It Had to Be You,6.206,17,Romance,2000,5.6,2264
10,False,44388,tt0139388,0,0,It Had to Be You,en,9.691,2000-01-01,It Had to Be You,6.206,17,Romance,2000,5.6,2264
11,False,44388,tt0139388,0,0,It Had to Be You,en,9.691,2000-01-01,It Had to Be You,6.206,17,Romance,2000,5.6,2264
12,False,10384,tt0134983,90000000,14828081,Supernova,en,13.377,2000-01-14,Supernova,4.954,312,Science Fiction,2000,4.8,18327
13,False,10384,tt0134983,90000000,14828081,Supernova,en,13.377,2000-01-14,Supernova,4.954,312,Science Fiction,2000,4.8,18327
14,False,10384,tt0134983,90000000,14828081,Supernova,en,13.377,2000-01-14,Supernova,4.954,312,Science Fiction,2000,4.8,18327
15,False,10384,tt0134983,90000000,14828081,Supernova,en,13.377,2000-01-14,Supernova,4.954,312,Horror,2000,4.8,18327
16,False,10384,tt0134983,90000000,14828081,Supernova,en,13.377,2000-01-14,Supernova,4.954,312,Horror,2000,4.8,18327
17,False,10384,tt0134983,90000000,14828081,Supernova,en,13.377,2000-01-14,Supernova,4.954,312,Horror,2000,4.8,18327
18,False,10384,tt0134983,90000000,14828081,Supernova,en,13.377,2000-01-14,Supernova,4.954,312,Fantasy,2000,4.8,18327
19,False,10384,tt0134983,90000000,14828081,Supernova,en,13.377,2000-01-14,Supernova,4.954,312,Fantasy,2000,4.8,18327
20,False,10384,tt0134983,90000000,14828081,Supernova,en,13.377,2000-01-14,Supernova,4.954,312,Fantasy,2000,4.8,18327
21,False,10384,tt0134983,90000000,14828081,Supernova,en,13.377,2000-01-14,Supernova,4.954,312,Thriller,2000,4.8,18327
22,False,10384,tt0134983,90000000,14828081,Supernova,en,13.377,2000-01-14,Supernova,4.954,312,Thriller,2000,4.8,18327
23,False,10384,tt0134983,90000000,14828081,Supernova,en,13.377,2000-01-14,Supernova,4.954,312,Thriller,2000,4.8,18327
24,False,77434,tt0197096,0,0,What's Cooking?,en,3.5189999999999997,2000-01-20,What's Cooking?,5.684,19,Comedy,2000,6.8,2811
25,False,77434,tt0197096,0,0,What's Cooking?,en,3.5189999999999997,2000-01-20,What's Cooking?,5.684,19,Comedy,2000,6.8,2811
26,False,77434,tt0197096,0,0,What's Cooking?,en,3.5189999999999997,2000-01-20,What's Cooking?,5.684,19,Comedy,2000,6.8,2811
27,False,77434,tt0197096,0,0,What's Cooking?,en,3.5189999999999997,2000-01-20,What's Cooking?,5.684,19,Drama,2000,6.8,2811
28,False,77434,tt0197096,0,0,What's Cooking?,en,3.5189999999999997,2000-01-20,What's Cooking?,5.684,19,Drama,2000,6.8,2811
29,False,77434,tt0197096,0,0,What's Cooking?,en,3.5189999999999997,2000-01-20,What's Cooking?,5.684,19,Drama,2000,6.8,2811
30,False,2360,tt0195234,10000000,26330482,Saving Grace,en,12.216,2000-01-24,Saving Grace,6.504,358,Crime,2000,6.9,18715
31,False,2360,tt0195234,10000000,26330482,Saving Grace,en,12.216,2000-01-24,Saving Grace,6.504,358,Crime,2000,6.9,18715
32,False,2360,tt0195234,10000000,26330482,Saving Grace,en,12.216,2000-01-24,Saving Grace,6.504,358,Crime,2000,6.9,18715
33,False,2360,tt0195234,10000000,26330482,Saving Grace,en,12.216,2000-01-24,Saving Grace,6.504,358,Comedy,2000,6.9,18715
34,False,2360,tt0195234,10000000,26330482,Saving Grace,en,12.216,2000-01-24,Saving Grace,6.504,358,Comedy,2000,6.9,18715
35,False,2360,tt0195234,10000000,26330482,Saving Grace,en,12.216,2000-01-24,Saving Grace,6.504,358,Comedy,2000,6.9,18715
36,False,4234,tt0134084,40000000,161834276,Scream 3,en,38.556999999999995,2000-02-03,Scream 3,5.9510000000000005,2746,Horror,2000,5.6,145817
37,False,4234,tt0134084,40000000,161834276,Scream 3,en,38.556999999999995,2000-02-03,Scream 3,5.9510000000000005,2746,Horror,2000,5.6,145817
38,False,4234,tt0134084,40000000,161834276,Scream 3,en,38.556999999999995,2000-02-03,Scream 3,5.9510000000000005,2746,Horror,2000,5.6,145817
39,False,4234,tt0134084,40000000,161834276,Scream 3,en,38.556999999999995,2000-02-03,Scream 3,5.9510000000000005,2746,Mystery,2000,5.6,145817
40,False,4234,tt0134084,40000000,161834276,Scream 3,en,38.556999999999995,2000-02-03,Scream 3,5.9510000000000005,2746,Mystery,2000,5.6,145817
41,False,4234,tt0134084,40000000,161834276,Scream 3,en,38.556999999999995,2000-02-03,Scream 3,5.9510000000000005,2746,Mystery,2000,5.6,145817
42,False,2787,tt0134847,23000000,53187659,Pitch Black,en,12.102,2000-02-18,Pitch Black,6.831,3846,Thriller,2000,7.1,242257
43,False,2787,tt0134847,23000000,53187659,Pitch Black,en,12.102,2000-02-18,Pitch Black,6.831,3846,Thriller,2000,7.1,242257
44,False,2787,tt0134847,23000000,53187659,Pitch Black,en,12.102,2000-02-18,Pitch Black,6.831,3846,Thriller,2000,7.1,242257
45,False,2787,tt0134847,23000000,53187659,Pitch Black,en,12.102,2000-02-18,Pitch Black,6.831,3846,Science Fiction,2000,7.1,242257
46,False,2787,tt0134847,23000000,53187659,Pitch Black,en,12.102,2000-02-18,Pitch Black,6.831,3846,Science Fiction,2000,7.1,242257
47,False,2787,tt0134847,23000000,53187659,Pitch Black,en,12.102,2000-02-18,Pitch Black,6.831,3846,Science Fiction,2000,7.1,242257
48,False,2787,tt0134847,23000000,53187659,Pitch Black,en,12.102,2000-02-18,Pitch Black,6.831,3846,Action,2000,7.1,242257
49,False,2787,tt0134847,23000000,53187659,Pitch Black,en,12.102,2000-02-18,Pitch Black,6.831,3846,Action,2000,7.1,242257
50,False,2787,tt0134847,23000000,53187659,Pitch Black,en,12.102,2000-02-18,Pitch Black,6.831,3846,Action,2000,7.1,242257
51,False,9532,tt0195714,23000000,112880294,Final Destination,en,66.943,2000-03-17,Final Destination,6.569,4711,Horror,2000,6.7,259231
52,False,9532,tt0195714,23000000,112880294,Final Destination,en,66.943,2000-03-17,Final Destination,6.569,4711,Horror,2000,6.7,259231
53,False,9532,tt0195714,23000000,112880294,Final Destination,en,66.943,2000-03-17,Final Destination,6.569,4711,Horror,2000,6.7,259231
54,False,462,tt0195685,52000000,256271286,Erin Brockovich,en,27.033,2000-03-17,Erin Brockovich,7.41,2647,Drama,2000,7.4,200636
55,False,462,tt0195685,52000000,256271286,Erin Brockovich,en,27.033,2000-03-17,Erin Brockovich,7.41,2647,Drama,2000,7.4,200636
56,False,462,tt0195685,52000000,256271286,Erin Brockovich,en,27.033,2000-03-17,Erin Brockovich,7.41,2647,Drama,2000,7.4,200636
57,False,1900,tt0181865,48000000,207515725,Traffic,en,22.675,2000-03-23,Traffic,7.059,1775,Thriller,2000,7.6,209070
58,False,1900,tt0181865,48000000,207515725,Traffic,en,22.675,2000-03-23,Traffic,7.059,1775,Thriller,2000,7.6,209070
59,False,1900,tt0181865,48000000,207515725,Traffic,en,22.675,2000-03-23,Traffic,7.059,1775,Thriller,2000,7.6,209070
60,False,1900,tt0181865,48000000,207515725,Traffic,en,22.675,2000-03-23,Traffic,7.059,1775,Drama,2000,7.6,209070
61,False,1900,tt0181865,48000000,207515725,Traffic,en,22.675,2000-03-23,Traffic,7.059,1775,Drama,2000,7.6,209070
62,False,1900,tt0181865,48000000,207515725,Traffic,en,22.675,2000-03-23,Traffic,7.059,1775,Drama,2000,7.6,209070
63,False,1900,tt0181865,48000000,207515725,Traffic,en,22.675,2000-03-23,Traffic,7.059,1775,Crime,2000,7.6,209070
64,False,1900,tt0181865,48000000,207515725,Traffic,en,22.675,2000-03-23,Traffic,7.059,1775,Crime,2000,7.6,209070
65,False,1900,tt0181865,48000000,207515725,Traffic,en,22.675,2000-03-23,Traffic,7.059,1775,Crime,2000,7.6,209070
66,False,60489,tt0214871,3000000,0,The Last Patrol,en,4.803999999999999,2000-04-01,The Last Patrol,4.0,23,Action,2000,3.6,1603
67,False,60489,tt0214871,3000000,0,The Last Patrol,en,4.803999999999999,2000-04-01,The Last Patrol,4.0,23,Action,2000,3.6,1603
68,False,60489,tt0214871,3000000,0,The Last Patrol,en,4.803999999999999,2000-04-01,The Last Patrol,4.0,23,Action,2000,3.6,1603
69,False,41165,tt0158033,0,0,Nora,en,2.479,2000-04-05,Nora,5.2,11,Drama,2000,5.9,1783
70,False,41165,tt0158033,0,0,Nora,en,2.479,2000-04-05,Nora,5.2,11,Drama,2000,5.9,1783
71,False,41165,tt0158033,0,0,Nora,en,2.479,2000-04-05,Nora,5.2,11,Drama,2000,5.9,1783
72,False,18002,tt0199727,0,0,"Love, Honour and Obey",en,3.616,2000-04-07,"Love, Honour and Obey",5.8,47,Action,2000,6.4,5512
73,False,18002,tt0199727,0,0,"Love, Honour and Obey",en,3.616,2000-04-07,"Love, Honour and Obey",5.8,47,Action,2000,6.4,5512
74,False,18002,tt0199727,0,0,"Love, Honour and Obey",en,3.616,2000-04-07,"Love, Honour and Obey",5.8,47,Action,2000,6.4,5512
75,False,18002,tt0199727,0,0,"Love, Honour and Obey",en,3.616,2000-04-07,"Love, Honour and Obey",5.8,47,Comedy,2000,6.4,5512
76,False,18002,tt0199727,0,0,"Love, Honour and Obey",en,3.616,2000-04-07,"Love, Honour and Obey",5.8,47,Comedy,2000,6.4,5512
77,False,18002,tt0199727,0,0,"Love, Honour and Obey",en,3.616,2000-04-07,"Love, Honour and Obey",5.8,47,Comedy,2000,6.4,5512
78,False,18002,tt0199727,0,0,"Love, Honour and Obey",en,3.616,2000-04-07,"Love, Honour and Obey",5.8,47,Thriller,2000,6.4,5512
79,False,18002,tt0199727,0,0,"Love, Honour and Obey",en,3.616,2000-04-07,"Love, Honour and Obey",5.8,47,Thriller,2000,6.4,5512
80,False,18002,tt0199727,0,0,"Love, Honour and Obey",en,3.616,2000-04-07,"Love, Honour and Obey",5.8,47,Thriller,2000,6.4,5512
81,False,18002,tt0199727,0,0,"Love, Honour and Obey",en,3.616,2000-04-07,"Love, Honour and Obey",5.8,47,Crime,2000,6.4,5512
82,False,18002,tt0199727,0,0,"Love, Honour and Obey",en,3.616,2000-04-07,"Love, Honour and Obey",5.8,47,Crime,2000,6.4,5512
83,False,18002,tt0199727,0,0,"Love, Honour and Obey",en,3.616,2000-04-07,"Love, Honour and Obey",5.8,47,Crime,2000,6.4,5512
84,False,10479,tt0160797,60000000,71000000,Rules of Engagement,en,18.88,2000-04-07,Rules of Engagement,6.212000000000001,582,War,2000,6.4,48413
85,False,10479,tt0160797,60000000,71000000,Rules of Engagement,en,18.88,2000-04-07,Rules of Engagement,6.212000000000001,582,War,2000,6.4,48413
86,False,10479,tt0160797,60000000,71000000,Rules of Engagement,en,18.88,2000-04-07,Rules of Engagement,6.212000000000001,582,War,2000,6.4,48413
87,False,10479,tt0160797,60000000,71000000,Rules of Engagement,en,18.88,2000-04-07,Rules of Engagement,6.212000000000001,582,Action,2000,6.4,48413
88,False,10479,tt0160797,60000000,71000000,Rules of Engagement,en,18.88,2000-04-07,Rules of Engagement,6.212000000000001,582,Action,2000,6.4,48413
89,False,10479,tt0160797,60000000,71000000,Rules of Engagement,en,18.88,2000-04-07,Rules of Engagement,6.212000000000001,582,Action,2000,6.4,48413
90,False,10479,tt0160797,60000000,71000000,Rules of Engagement,en,18.88,2000-04-07,Rules of Engagement,6.212000000000001,582,Adventure,2000,6.4,48413
91,False,10479,tt0160797,60000000,71000000,Rules of Engagement,en,18.88,2000-04-07,Rules of Engagement,6.212000000000001,582,Adventure,2000,6.4,48413
92,False,10479,tt0160797,60000000,71000000,Rules of Engagement,en,18.88,2000-04-07,Rules of Engagement,6.212000000000001,582,Adventure,2000,6.4,48413
93,False,10479,tt0160797,60000000,71000000,Rules of Engagement,en,18.88,2000-04-07,Rules of Engagement,6.212000000000001,582,Drama,2000,6.4,48413
94,False,10479,tt0160797,60000000,71000000,Rules of Engagement,en,18.88,2000-04-07,Rules of Engagement,6.212000000000001,582,Drama,2000,6.4,48413
95,False,10479,tt0160797,60000000,71000000,Rules of Engagement,en,18.88,2000-04-07,Rules of Engagement,6.212000000000001,582,Drama,2000,6.4,48413
96,False,10479,tt0160797,60000000,71000000,Rules of Engagement,en,18.88,2000-04-07,Rules of Engagement,6.212000000000001,582,History,2000,6.4,48413
97,False,10479,tt0160797,60000000,71000000,Rules of Engagement,en,18.88,2000-04-07,Rules of Engagement,6.212000000000001,582,History,2000,6.4,48413
98,False,10479,tt0160797,60000000,71000000,Rules of Engagement,en,18.88,2000-04-07,Rules of Engagement,6.212000000000001,582,History,2000,6.4,48413
99,False,196280,tt0210149,0,0,Lakeboat,en,3.602,2000-04-13,Lakeboat,5.1,10,Drama,2000,6.0,713
100,False,196280,tt0210149,0,0,Lakeboat,en,3.602,2000-04-13,Lakeboat,5.1,10,Drama,2000,6.0,713
102,False,16225,tt0119273,15000000,0,Heavy Metal 2000,en,11.148,2000-04-19,Heavy Metal 2000,6.077999999999999,173,Action,2000,5.4,8825
103,False,16225,tt0119273,15000000,0,Heavy Metal 2000,en,11.148,2000-04-19,Heavy Metal 2000,6.077999999999999,173,Action,2000,5.4,8825
104,False,16225,tt0119273,15000000,0,Heavy Metal 2000,en,11.148,2000-04-19,Heavy Metal 2000,6.077999999999999,173,Action,2000,5.4,8825
105,False,16225,tt0119273,15000000,0,Heavy Metal 2000,en,11.148,2000-04-19,Heavy Metal 2000,6.077999999999999,173,Adventure,2000,5.4,8825
106,False,16225,tt0119273,15000000,0,Heavy Metal 2000,en,11.148,2000-04-19,Heavy Metal 2000,6.077999999999999,173,Adventure,2000,5.4,8825
107,False,16225,tt0119273,15000000,0,Heavy Metal 2000,en,11.148,2000-04-19,Heavy Metal 2000,6.077999999999999,173,Adventure,2000,5.4,8825
108,False,16225,tt0119273,15000000,0,Heavy Metal 2000,en,11.148,2000-04-19,Heavy Metal 2000,6.077999999999999,173,Animation,2000,5.4,8825
109,False,16225,tt0119273,15000000,0,Heavy Metal 2000,en,11.148,2000-04-19,Heavy Metal 2000,6.077999999999999,173,Animation,2000,5.4,8825
110,False,16225,tt0119273,15000000,0,Heavy Metal 2000,en,11.148,2000-04-19,Heavy Metal 2000,6.077999999999999,173,Animation,2000,5.4,8825
111,False,16225,tt0119273,15000000,0,Heavy Metal 2000,en,11.148,2000-04-19,Heavy Metal 2000,6.077999999999999,173,Fantasy,2000,5.4,8825
112,False,16225,tt0119273,15000000,0,Heavy Metal 2000,en,11.148,2000-04-19,Heavy Metal 2000,6.077999999999999,173,Fantasy,2000,5.4,8825
113,False,16225,tt0119273,15000000,0,Heavy Metal 2000,en,11.148,2000-04-19,Heavy Metal 2000,6.077999999999999,173,Fantasy,2000,5.4,8825
114,False,16225,tt0119273,15000000,0,Heavy Metal 2000,en,11.148,2000-04-19,Heavy Metal 2000,6.077999999999999,173,Science Fiction,2000,5.4,8825
115,False,16225,tt0119273,15000000,0,Heavy Metal 2000,en,11.148,2000-04-19,Heavy Metal 2000,6.077999999999999,173,Science Fiction,2000,5.4,8825
116,False,16225,tt0119273,15000000,0,Heavy Metal 2000,en,11.148,2000-04-19,Heavy Metal 2000,6.077999999999999,173,Science Fiction,2000,5.4,8825
117,False,3536,tt0141926,62000000,127666415,U-571,en,25.01,2000-04-20,U-571,6.4510000000000005,1004,War,2000,6.6,83245
118,False,3536,tt0141926,62000000,127666415,U-571,en,25.01,2000-04-20,U-571,6.4510000000000005,1004,War,2000,6.6,83245
119,False,3536,tt0141926,62000000,127666415,U-571,en,25.01,2000-04-20,U-571,6.4510000000000005,1004,War,2000,6.6,83245
120,False,3536,tt0141926,62000000,127666415,U-571,en,25.01,2000-04-20,U-571,6.4510000000000005,1004,Drama,2000,6.6,83245
121,False,3536,tt0141926,62000000,127666415,U-571,en,25.01,2000-04-20,U-571,6.4510000000000005,1004,Drama,2000,6.6,83245
122,False,3536,tt0141926,62000000,127666415,U-571,en,25.01,2000-04-20,U-571,6.4510000000000005,1004,Drama,2000,6.6,83245
123,False,3536,tt0141926,62000000,127666415,U-571,en,25.01,2000-04-20,U-571,6.4510000000000005,1004,Action,2000,6.6,83245
124,False,3536,tt0141926,62000000,127666415,U-571,en,25.01,2000-04-20,U-571,6.4510000000000005,1004,Action,2000,6.6,83245
125,False,3536,tt0141926,62000000,127666415,U-571,en,25.01,2000-04-20,U-571,6.4510000000000005,1004,Action,2000,6.6,83245
126,False,3536,tt0141926,62000000,127666415,U-571,en,25.01,2000-04-20,U-571,6.4510000000000005,1004,Thriller,2000,6.6,83245
127,False,3536,tt0141926,62000000,127666415,U-571,en,25.01,2000-04-20,U-571,6.4510000000000005,1004,Thriller,2000,6.6,83245
128,False,3536,tt0141926,62000000,127666415,U-571,en,25.01,2000-04-20,U-571,6.4510000000000005,1004,Thriller,2000,6.6,83245
129,False,889,tt0158622,83000000,59468275,The Flintstones in Viva Rock Vegas,en,23.184,2000-04-28,The Flintstones in Viva Rock Vegas,4.8069999999999995,634,Comedy,2000,3.7,24043
130,False,889,tt0158622,83000000,59468275,The Flintstones in Viva Rock Vegas,en,23.184,2000-04-28,The Flintstones in Viva Rock Vegas,4.8069999999999995,634,Comedy,2000,3.7,24043
131,False,889,tt0158622,83000000,59468275,The Flintstones in Viva Rock Vegas,en,23.184,2000-04-28,The Flintstones in Viva Rock Vegas,4.8069999999999995,634,Comedy,2000,3.7,24043
132,False,889,tt0158622,83000000,59468275,The Flintstones in Viva Rock Vegas,en,23.184,2000-04-28,The Flintstones in Viva Rock Vegas,4.8069999999999995,634,Family,2000,3.7,24043
133,False,889,tt0158622,83000000,59468275,The Flintstones in Viva Rock Vegas,en,23.184,2000-04-28,The Flintstones in Viva Rock Vegas,4.8069999999999995,634,Family,2000,3.7,24043
134,False,889,tt0158622,83000000,59468275,The Flintstones in Viva Rock Vegas,en,23.184,2000-04-28,The Flintstones in Viva Rock Vegas,4.8069999999999995,634,Family,2000,3.7,24043
135,False,889,tt0158622,83000000,59468275,The Flintstones in Viva Rock Vegas,en,23.184,2000-04-28,The Flintstones in Viva Rock Vegas,4.8069999999999995,634,Romance,2000,3.7,24043
136,False,889,tt0158622,83000000,59468275,The Flintstones in Viva Rock Vegas,en,23.184,2000-04-28,The Flintstones in Viva Rock Vegas,4.8069999999999995,634,Romance,2000,3.7,24043
137,False,889,tt0158622,83000000,59468275,The Flintstones in Viva Rock Vegas,en,23.184,2000-04-28,The Flintstones in Viva Rock Vegas,4.8069999999999995,634,Romance,2000,3.7,24043
138,False,25069,tt0217629,0,0,Looking for Alibrandi,en,2.802,2000-05-04,Looking for Alibrandi,6.8260000000000005,23,Drama,2000,7.0,3387
139,False,25069,tt0217629,0,0,Looking for Alibrandi,en,2.802,2000-05-04,Looking for Alibrandi,6.8260000000000005,23,Drama,2000,7.0,3387
140,False,25069,tt0217629,0,0,Looking for Alibrandi,en,2.802,2000-05-04,Looking for Alibrandi,6.8260000000000005,23,Drama,2000,7.0,3387
141,False,25069,tt0217629,0,0,Looking for Alibrandi,en,2.802,2000-05-04,Looking for Alibrandi,6.8260000000000005,23,Comedy,2000,7.0,3387
142,False,25069,tt0217629,0,0,Looking for Alibrandi,en,2.802,2000-05-04,Looking for Alibrandi,6.8260000000000005,23,Comedy,2000,7.0,3387
143,False,25069,tt0217629,0,0,Looking for Alibrandi,en,2.802,2000-05-04,Looking for Alibrandi,6.8260000000000005,23,Comedy,2000,7.0,3387
144,False,25069,tt0217629,0,0,Looking for Alibrandi,en,2.802,2000-05-04,Looking for Alibrandi,6.8260000000000005,23,Romance,2000,7.0,3387
145,False,25069,tt0217629,0,0,Looking for Alibrandi,en,2.802,2000-05-04,Looking for Alibrandi,6.8260000000000005,23,Romance,2000,7.0,3387
146,False,25069,tt0217629,0,0,Looking for Alibrandi,en,2.802,2000-05-04,Looking for Alibrandi,6.8260000000000005,23,Romance,2000,7.0,3387
147,False,98,tt0172495,103000000,465361176,Gladiator,en,65.685,2000-05-04,Gladiator,8.2,15962,Action,2000,8.5,1502592
148,False,98,tt0172495,103000000,465361176,Gladiator,en,65.685,2000-05-04,Gladiator,8.2,15962,Action,2000,8.5,1502592
149,False,98,tt0172495,103000000,465361176,Gladiator,en,65.685,2000-05-04,Gladiator,8.2,15962,Action,2000,8.5,1502592
150,False,98,tt0172495,103000000,465361176,Gladiator,en,65.685,2000-05-04,Gladiator,8.2,15962,Drama,2000,8.5,1502592
151,False,98,tt0172495,103000000,465361176,Gladiator,en,65.685,2000-05-04,Gladiator,8.2,15962,Drama,2000,8.5,1502592
152,False,98,tt0172495,103000000,465361176,Gladiator,en,65.685,2000-05-04,Gladiator,8.2,15962,Drama,2000,8.5,1502592
153,False,98,tt0172495,103000000,465361176,Gladiator,en,65.685,2000-05-04,Gladiator,8.2,15962,Adventure,2000,8.5,1502592
154,False,98,tt0172495,103000000,465361176,Gladiator,en,65.685,2000-05-04,Gladiator,8.2,15962,Adventure,2000,8.5,1502592
155,False,98,tt0172495,103000000,465361176,Gladiator,en,65.685,2000-05-04,Gladiator,8.2,15962,Adventure,2000,8.5,1502592
156,False,10560,tt0210616,29000000,26385941,Center Stage,en,14.645,2000-05-12,Center Stage,6.94,291,Drama,2000,6.6,21910
157,False,10560,tt0210616,29000000,26385941,Center Stage,en,14.645,2000-05-12,Center Stage,6.94,291,Drama,2000,6.6,21910
158,False,10560,tt0210616,29000000,26385941,Center Stage,en,14.645,2000-05-12,Center Stage,6.94,291,Drama,2000,6.6,21910
159,False,10560,tt0210616,29000000,26385941,Center Stage,en,14.645,2000-05-12,Center Stage,6.94,291,Music,2000,6.6,21910
160,False,10560,tt0210616,29000000,26385941,Center Stage,en,14.645,2000-05-12,Center Stage,6.94,291,Music,2000,6.6,21910
161,False,10560,tt0210616,29000000,26385941,Center Stage,en,14.645,2000-05-12,Center Stage,6.94,291,Music,2000,6.6,21910
162,False,955,tt0120755,125000000,546388105,Mission: Impossible II,en,35.355,2000-05-24,Mission: Impossible II,6.109,5598,Adventure,2000,6.1,345680
163,False,955,tt0120755,125000000,546388105,Mission: Impossible II,en,35.355,2000-05-24,Mission: Impossible II,6.109,5598,Adventure,2000,6.1,345680
164,False,955,tt0120755,125000000,546388105,Mission: Impossible II,en,35.355,2000-05-24,Mission: Impossible II,6.109,5598,Adventure,2000,6.1,345680
165,False,955,tt0120755,125000000,546388105,Mission: Impossible II,en,35.355,2000-05-24,Mission: Impossible II,6.109,5598,Action,2000,6.1,345680
166,False,955,tt0120755,125000000,546388105,Mission: Impossible II,en,35.355,2000-05-24,Mission: Impossible II,6.109,5598,Action,2000,6.1,345680
167,False,955,tt0120755,125000000,546388105,Mission: Impossible II,en,35.355,2000-05-24,Mission: Impossible II,6.109,5598,Action,2000,6.1,345680
168,False,955,tt0120755,125000000,546388105,Mission: Impossible II,en,35.355,2000-05-24,Mission: Impossible II,6.109,5598,Thriller,2000,6.1,345680
169,False,955,tt0120755,125000000,546388105,Mission: Impossible II,en,35.355,2000-05-24,Mission: Impossible II,6.109,5598,Thriller,2000,6.1,345680
170,False,955,tt0120755,125000000,546388105,Mission: Impossible II,en,35.355,2000-05-24,Mission: Impossible II,6.109,5598,Thriller,2000,6.1,345680
171,False,9600,tt0208003,30000000,173959438,Big Momma's House,en,30.103,2000-05-31,Big Momma's House,5.808,1994,Crime,2000,5.2,86788
172,False,9600,tt0208003,30000000,173959438,Big Momma's House,en,30.103,2000-05-31,Big Momma's House,5.808,1994,Crime,2000,5.2,86788
173,False,9600,tt0208003,30000000,173959438,Big Momma's House,en,30.103,2000-05-31,Big Momma's House,5.808,1994,Crime,2000,5.2,86788
174,False,9600,tt0208003,30000000,173959438,Big Momma's House,en,30.103,2000-05-31,Big Momma's House,5.808,1994,Comedy,2000,5.2,86788
175,False,9600,tt0208003,30000000,173959438,Big Momma's House,en,30.103,2000-05-31,Big Momma's House,5.808,1994,Comedy,2000,5.2,86788
176,False,9600,tt0208003,30000000,173959438,Big Momma's House,en,30.103,2000-05-31,Big Momma's House,5.808,1994,Comedy,2000,5.2,86788
177,False,55101,tt0186183,700000,0,The Guilty,en,7.318,2000-06-01,The Guilty,5.621,62,Crime,2000,6.1,3640
178,False,55101,tt0186183,700000,0,The Guilty,en,7.318,2000-06-01,The Guilty,5.621,62,Crime,2000,6.1,3640
179,False,55101,tt0186183,700000,0,The Guilty,en,7.318,2000-06-01,The Guilty,5.621,62,Crime,2000,6.1,3640
180,False,55101,tt0186183,700000,0,The Guilty,en,7.318,2000-06-01,The Guilty,5.621,62,Drama,2000,6.1,3640
181,False,55101,tt0186183,700000,0,The Guilty,en,7.318,2000-06-01,The Guilty,5.621,62,Drama,2000,6.1,3640
182,False,55101,tt0186183,700000,0,The Guilty,en,7.318,2000-06-01,The Guilty,5.621,62,Drama,2000,6.1,3640
183,False,55101,tt0186183,700000,0,The Guilty,en,7.318,2000-06-01,The Guilty,5.621,62,Thriller,2000,6.1,3640
184,False,55101,tt0186183,700000,0,The Guilty,en,7.318,2000-06-01,The Guilty,5.621,62,Thriller,2000,6.1,3640
185,False,55101,tt0186183,700000,0,The Guilty,en,7.318,2000-06-01,The Guilty,5.621,62,Thriller,2000,6.1,3640
186,False,479,tt0162650,46000000,107626125,Shaft,en,22.3,2000-06-15,Shaft,5.972,1078,Action,2000,6.0,77910
187,False,479,tt0162650,46000000,107626125,Shaft,en,22.3,2000-06-15,Shaft,5.972,1078,Action,2000,6.0,77910
188,False,479,tt0162650,46000000,107626125,Shaft,en,22.3,2000-06-15,Shaft,5.972,1078,Action,2000,6.0,77910
189,False,479,tt0162650,46000000,107626125,Shaft,en,22.3,2000-06-15,Shaft,5.972,1078,Adventure,2000,6.0,77910
190,False,479,tt0162650,46000000,107626125,Shaft,en,22.3,2000-06-15,Shaft,5.972,1078,Adventure,2000,6.0,77910
191,False,479,tt0162650,46000000,107626125,Shaft,en,22.3,2000-06-15,Shaft,5.972,1078,Adventure,2000,6.0,77910
192,False,479,tt0162650,46000000,107626125,Shaft,en,22.3,2000-06-15,Shaft,5.972,1078,Crime,2000,6.0,77910
193,False,479,tt0162650,46000000,107626125,Shaft,en,22.3,2000-06-15,Shaft,5.972,1078,Crime,2000,6.0,77910
194,False,479,tt0162650,46000000,107626125,Shaft,en,22.3,2000-06-15,Shaft,5.972,1078,Crime,2000,6.0,77910
195,False,479,tt0162650,46000000,107626125,Shaft,en,22.3,2000-06-15,Shaft,5.972,1078,Thriller,2000,6.0,77910
