tmdb_id,imdb_id,original_language,original_title,genres,release_date,video,adult,popularity,tmdb_rating_avg,tmdb_vote_count,providers,netflix_provider,stan_provider,amazon_provider,imdb_rating,imdb_votes,iso_country,country_name,budget,revenue,runtime
134803,tt0221431,en,The Newcomers,"Drama,Family",1/01/2000,False,False,2.339,3.9,9,Amazon Prime Video,No,No,Yes,4.8,465,US,United States of America,0,0,90
65397,tt0249840,en,Nightfall,"Drama,Sci-Fi,Thriller",1/01/2000,False,False,1.555,3.3,4,Stan,No,Yes,No,3.3,463,US,United States of America,0,0,85
44388,tt0139388,en,It Had to Be You,"Comedy,Romance",1/01/2000,False,False,9.691,6.2,17,Amazon Prime Video,No,No,Yes,5.6,2265,US,United States of America,0,0,90
10384,tt0134983,en,Supernova,"Horror,Sci-Fi,Thriller",14/01/2000,False,False,13.377,5.0,312,Amazon Prime Video,No,No,Yes,4.8,18336,CH,Switzerland,90000000,14828081,91
77434,tt0197096,en,What's Cooking?,"Comedy,Drama,Romance",20/01/2000,False,False,3.519,5.7,19,Amazon Prime Video,No,No,Yes,6.8,2811,US,United States of America,0,0,110
69936,tt0217749,en,The Courage to Love,"Drama,History,Romance",24/01/2000,False,False,2.038,6.5,4,Amazon Prime Video,No,No,Yes,6.2,506,CA,Canada,0,0,87
2360,tt0195234,en,Saving Grace,"Comedy,Crime",24/01/2000,False,False,12.216,6.5,358,Amazon Prime Video,No,No,Yes,6.9,18719,FR,France,10000000,26330482,93
368072,tt0227563,en,Stolen from the Heart,Drama,26/01/2000,False,False,1.637,5.0,1,Amazon Prime Video,No,No,Yes,5.1,140,US,United States of America,0,0,90
4234,tt0134084,en,Scream 3,"Horror,Mystery",3/02/2000,False,False,38.557,6.0,2746,Stan,No,Yes,No,5.6,145879,US,United States of America,40000000,161834276,116
121940,tt0143344,en,Knockout,"Action,Drama",4/02/2000,False,False,3.158,3.0,2,Amazon Prime Video,No,No,Yes,4.1,209,US,United States of America,0,0,99
209084,tt0122161,en,Lured Innocence,"Drama,Thriller",12/02/2000,False,False,3.575,5.0,6,Amazon Prime Video,No,No,Yes,4.9,416,US,United States of America,0,0,97
2787,tt0134847,en,Pitch Black,"Action,Horror,Sci-Fi",18/02/2000,False,False,12.102,6.8,3846,Stan,No,Yes,No,7.1,242344,US,United States of America,23000000,53187659,108
29136,tt0210044,en,Flowers for Algernon,"Drama,Sci-Fi",20/02/2000,False,False,3.596,5.3,21,Amazon Prime Video,No,No,Yes,6.6,1748,US,United States of America,0,0,91
31875,tt0258761,en,Last Resort,"Drama,Romance",23/02/2000,False,False,3.096,6.6,19,Amazon Prime Video,No,No,Yes,7.2,1993,GB,United Kingdom,0,0,73
16874,tt0216417,en,The Wog Boy,Comedy,24/02/2000,False,False,2.606,5.3,20,Stan,No,Yes,No,5.7,2196,AU,Australia,0,0,92
730835,tt12878352,en,Prime Evil,Documentary,25/02/2000,False,False,0.851,0.0,0,Amazon Prime Video,No,No,Yes,5.4,6,ZA,South Africa,0,0,53
446926,tt0175245,en,Catch a Falling Star,"Comedy,Drama,Romance",5/03/2000,False,False,2.822,6.7,3,Amazon Prime Video,No,No,Yes,5.9,518,CA,Canada,0,0,0
9532,tt0195714,en,Final Destination,"Horror,Thriller",17/03/2000,False,False,66.943,6.6,4711,Netflix,Yes,No,No,6.7,259315,US,United States of America,23000000,112880294,98
462,tt0195685,en,Erin Brockovich,"Biography,Drama",17/03/2000,False,False,27.033,7.4,2647,Stan,No,Yes,No,7.4,200756,US,United States of America,52000000,256271286,131
1900,tt0181865,en,Traffic,"Crime,Drama,Thriller",23/03/2000,False,False,22.675,7.1,1775,Stan,No,Yes,No,7.6,209139,DE,Germany,48000000,207515725,147
60489,tt0214871,en,The Last Patrol,"Action,Drama,Sci-Fi",1/04/2000,False,False,4.804,4.0,23,Amazon Prime Video,No,No,Yes,3.6,1604,IL,Israel,3000000,0,95
41165,tt0158033,en,Nora,"Biography,Drama",5/04/2000,False,False,2.479,5.2,11,Amazon Prime Video,No,No,Yes,5.9,1784,DE,Germany,0,0,106
18002,tt0199727,en,"Love, Honour and Obey","Comedy,Crime",7/04/2000,False,False,3.616,5.8,47,Amazon Prime Video,No,No,Yes,6.4,5512,GB,United Kingdom,0,0,103
10479,tt0160797,en,Rules of Engagement,"Drama,Thriller,War",7/04/2000,False,False,18.88,6.2,582,Stan,No,Yes,No,6.4,48438,US,United States of America,60000000,71000000,128
196280,tt0210149,en,Lakeboat,Drama,13/04/2000,False,False,3.602,5.1,10,Amazon Prime Video,No,No,Yes,6.0,713,CA,Canada,0,0,98
16225,tt0119273,en,Heavy Metal 2000,"Action,Adventure,Animation",19/04/2000,False,False,11.148,6.1,173,Amazon Prime Video,No,No,Yes,5.4,8827,CA,Canada,15000000,0,88
3536,tt0141926,en,U-571,"Action,War",20/04/2000,False,False,25.01,6.5,1004,Stan,No,Yes,No,6.6,83258,FR,France,62000000,127666415,116
889,tt0158622,en,The Flintstones in Viva Rock Vegas,"Comedy,Family,Romance",28/04/2000,False,False,23.184,4.8,634,Netflix,Yes,No,No,3.7,24048,US,United States of America,83000000,59468275,90
25069,tt0217629,en,Looking for Alibrandi,"Comedy,Drama,Romance",4/05/2000,False,False,2.802,6.8,23,Netflix,Yes,No,No,7.0,3388,AU,Australia,0,0,103
98,tt0172495,en,Gladiator,"Action,Adventure,Drama",4/05/2000,False,False,65.685,8.2,15960,Amazon Prime Video,No,No,Yes,8.5,1503201,GB,United Kingdom,103000000,465361176,155
299024,tt0240894,en,Sharing the Secret,Drama,10/05/2000,False,False,4.35,6.5,12,Amazon Prime Video,No,No,Yes,6.3,1009,US,United States of America,0,0,90
10560,tt0210616,en,Center Stage,"Drama,Music,Romance",12/05/2000,False,False,14.645,6.9,291,Netflix,Yes,No,No,6.6,21918,US,United States of America,29000000,26385941,115
955,tt0120755,en,Mission: Impossible II,"Action,Adventure,Thriller",24/05/2000,False,False,35.355,6.1,5597,Stan,No,Yes,No,6.1,345856,US,United States of America,125000000,546388105,123
81277,tt0228180,en,Dangerous Attraction,"Mystery,Thriller",30/05/2000,False,False,5.936,5.1,6,Amazon Prime Video,No,No,Yes,3.9,410,CA,Canada,0,0,94
9600,tt0208003,en,Big Momma's House,"Action,Comedy,Crime",31/05/2000,False,False,30.103,5.8,1994,Amazon Prime Video,No,No,Yes,5.2,86818,DE,Germany,30000000,173959438,98
55101,tt0186183,en,The Guilty,"Crime,Drama,Thriller",1/06/2000,False,False,7.318,5.6,62,Amazon Prime Video,No,No,Yes,6.1,3641,CA,Canada,700000,0,108
479,tt0162650,en,Shaft,"Action,Crime,Thriller",15/06/2000,False,False,22.3,6.0,1078,Stan,No,Yes,No,6.0,77928,DE,Germany,46000000,107626125,99
9519,tt0221073,en,Chopper,"Biography,Crime,Drama",21/06/2000,False,False,13.021,6.7,283,Stan,No,Yes,No,7.1,39648,AU,Australia,0,236185,94
103688,tt0241357,en,Daydream Believers: The Monkees Story,"Biography,Drama,Music",28/06/2000,False,False,1.507,5.7,9,Amazon Prime Video,No,No,Yes,6.0,926,US,United States of America,0,0,92
2133,tt0177971,en,The Perfect Storm,"Action,Adventure,Drama",29/06/2000,False,False,26.194,6.4,1897,Stan,No,Yes,No,6.5,169950,US,United States of America,120000000,325756637,130
55311,tt9230920,en,Before the Flying Circus,Documentary,1/07/2000,False,False,2.302,8.5,4,Netflix,Yes,No,No,7.3,178,GB,United Kingdom,0,0,55
4247,tt0175142,en,Scary Movie,Comedy,7/07/2000,False,False,85.151,6.3,5924,Stan,No,Yes,No,6.2,264648,US,United States of America,19000000,278019771,88
16110,tt0205461,en,Thomas and the Magic Railroad,"Adventure,Comedy,Drama",14/07/2000,False,False,16.614,5.5,58,Amazon Prime Video,No,No,Yes,4.1,4440,GB,United Kingdom,19000000,19748009,84
40249,tt0221633,en,They Nest,"Horror,Sci-Fi",25/07/2000,False,False,5.285,5.7,42,Amazon Prime Video,No,No,Yes,5.1,2120,US,United States of America,4000000,0,92
5551,tt0186566,en,Space Cowboys,"Action,Adventure,Thriller",4/08/2000,False,False,17.041,6.4,1166,Stan,No,Yes,No,6.5,82500,US,United States of America,65000000,128884132,130
32834,tt0196106,en,MVP: Most Valuable Primate,"Comedy,Family,Sport",11/08/2000,False,False,6.947,4.8,67,Amazon Prime Video,No,No,Yes,4.1,2610,CA,Canada,4,1,85
46119,tt0197384,en,Crime + Punishment in Suburbia,"Drama,Thriller",25/08/2000,False,False,7.409,6.2,39,Amazon Prime Video,No,No,Yes,5.8,3444,US,United States of America,0,26394,100
134,tt0190590,en,"O Brother, Where Art Thou?","Adventure,Comedy,Crime",30/08/2000,False,False,26.457,7.3,3529,Netflix,Yes,No,No,7.7,315055,FR,France,26000000,71870729,107
50225,tt0201899,en,A Rumor of Angels,Drama,8/09/2000,False,False,3.113,6.6,22,Amazon Prime Video,No,No,Yes,6.8,1594,US,United States of America,0,0,106
38132,tt0216930,en,My 5 Wives,Comedy,8/09/2000,False,False,2.969,4.8,17,Amazon Prime Video,No,No,Yes,4.7,1767,CA,Canada,0,0,100
1619,tt0202677,en,The Way of the Gun,"Action,Crime,Drama",8/09/2000,False,False,14.197,6.4,347,Stan,No,Yes,No,6.6,33945,US,United States of America,8500000,19125401,119
89473,tt0248575,en,Tweety's High Flying Adventure,"Adventure,Animation,Comedy",12/09/2000,False,False,7.864,6.7,57,Stan,No,Yes,No,5.7,796,US,United States of America,0,0,72
16340,tt0213203,en,Rugrats in Paris: The Movie,"Adventure,Animation,Comedy",14/09/2000,False,False,19.384,6.6,403,Stan,No,Yes,No,6.1,12881,DE,Germany,30000000,103291131,78
786,tt0181875,en,Almost Famous,"Adventure,Comedy,Drama",15/09/2000,False,False,22.455,7.5,2282,Stan,No,Yes,No,7.9,278902,US,United States of America,60000000,47386287,122
10562,tt0164212,en,Under Suspicion,"Crime,Drama,Thriller",24/09/2000,False,False,14.669,6.1,382,Netflix,Yes,No,No,6.4,26309,US,United States of America,25000000,1308242,110
33379,tt0203540,en,Greenfingers,"Comedy,Crime,Drama",1/10/2000,False,False,7.671,6.4,50,Amazon Prime Video,No,No,Yes,6.8,6171,GB,United Kingdom,0,1443067,91
10461,tt0208988,en,Get Carter,"Action,Crime,Drama",6/10/2000,False,False,23.651,5.1,460,Netflix,Yes,No,No,5.1,35089,US,United States of America,63600000,19412993,102
1597,tt0212338,en,Meet the Parents,"Comedy,Romance",6/10/2000,False,False,28.273,6.7,5232,"Netflix, Amazon Prime Video, Stan",Yes,Yes,Yes,7.0,338593,US,United States of America,55000000,330444045,108
641,tt0180093,en,Requiem for a Dream,Drama,6/10/2000,False,False,12.912,8.0,8569,"Netflix, Stan",Yes,Yes,No,8.3,845177,US,United States of America,4500000,7390108,102
143524,tt0262682,en,Personally Yours,"Comedy,Family,Romance",8/10/2000,False,False,3.334,5.3,3,Amazon Prime Video,No,No,Yes,6.5,612,US,United States of America,0,0,89
77,tt0209144,en,Memento,"Mystery,Thriller",11/10/2000,False,False,47.525,8.2,12920,Amazon Prime Video,No,No,Yes,8.4,1240995,US,United States of America,9000000,39723096,113
6521,tt0208874,en,The Contender,"Drama,Thriller",13/10/2000,False,False,13.588,6.7,196,Amazon Prime Video,No,No,Yes,6.9,24377,DE,Germany,20000000,22428990,126
5257,tt0205873,en,The Dish,"Comedy,Drama,History",19/10/2000,False,False,12.343,6.7,155,Netflix,Yes,No,No,7.2,16562,AU,Australia,0,0,101
1636,tt0230030,en,Bedazzled,"Comedy,Fantasy",19/10/2000,False,False,39.574,6.0,1565,Amazon Prime Video,No,No,Yes,6.1,106217,DE,Germany,48000000,90383208,93
37302,tt0190524,en,Left Behind: The Movie,"Action,Drama,Fantasy",30/10/2000,False,False,10.582,4.3,105,Amazon Prime Video,No,No,Yes,4.3,9941,CA,Canada,0,0,100
26245,tt0240793,en,Dark Prince: The True Story of Dracula,"Biography,Horror,Thriller",31/10/2000,False,False,7.225,6.4,35,Amazon Prime Video,No,No,Yes,6.0,2532,US,United States of America,0,0,92
4327,tt0160127,en,Charlie's Angels,"Action,Adventure,Comedy",2/11/2000,False,False,29.137,5.8,3667,Stan,No,Yes,No,5.6,188962,US,United States of America,92000000,264105545,98
9678,tt0185431,en,Little Nicky,"Comedy,Fantasy",10/11/2000,False,False,25.714,5.9,1551,Netflix,Yes,No,No,5.3,107169,US,United States of America,85000000,58292295,90
8871,tt0170016,en,How the Grinch Stole Christmas,"Comedy,Family,Fantasy",15/11/2000,False,False,101.626,6.7,6375,"Amazon Prime Video, Stan",No,Yes,Yes,6.3,264735,DE,Germany,123000000,345823040,104
8358,tt0162222,en,Cast Away,"Adventure,Drama,Romance",22/12/2000,False,False,45.391,7.7,9925,"Amazon Prime Video, Stan",No,Yes,Yes,7.8,596120,US,United States of America,90000000,429632142,143
1493,tt0212346,en,Miss Congeniality,"Action,Comedy,Crime",22/12/2000,False,False,38.973,6.5,3352,Stan,No,Yes,No,6.3,213751,US,United States of America,45000000,212000000,111
173093,tt0280744,en,Living in Fear,"Drama,Mystery,Thriller",31/12/2000,False,False,1.335,4.7,3,Amazon Prime Video,No,No,Yes,5.1,370,US,United States of America,0,0,110
24811,tt0212910,en,Delivering Milo,"Comedy,Drama,Fantasy",4/01/2001,False,False,6.19,5.4,35,Amazon Prime Video,No,No,Yes,5.8,1292,US,United States of America,0,0,94
383070,tt0253247,en,Mind Games,"Crime,Drama,Mystery",6/01/2001,False,False,1.815,7.0,1,Amazon Prime Video,No,No,Yes,6.5,360,GB,United Kingdom,0,0,120
9816,tt0206275,en,Save the Last Dance,"Drama,Music,Romance",12/01/2001,False,False,18.408,6.6,1137,Stan,No,Yes,No,6.2,63267,US,United States of America,13000000,131706809,113
13356,tt0221074,en,Christmas in the Clouds,"Comedy,Family,Romance",21/01/2001,False,False,3.712,6.4,13,Amazon Prime Video,No,No,Yes,6.4,842,US,United States of America,3000000,0,96
1903,tt0259711,en,Vanilla Sky,"Fantasy,Mystery,Romance",22/01/2001,False,False,20.59,6.8,3530,Stan,No,Yes,No,6.9,270642,ES,Spain,68000000,203388341,136
48834,tt0255321,en,Liam,Drama,23/01/2001,False,False,3.064,6.2,31,Amazon Prime Video,No,No,Yes,6.9,2622,FR,France,0,0,90
201889,tt0245182,en,Jewel,Drama,7/02/2001,False,False,2.724,5.0,3,Amazon Prime Video,No,No,Yes,6.4,354,US,United States of America,0,0,120
12138,tt0233142,en,3000 Miles to Graceland,"Action,Comedy,Crime",23/02/2001,False,False,15.283,5.8,534,Netflix,Yes,No,No,5.9,47279,US,United States of America,62000000,18720175,125
6073,tt0236493,en,The Mexican,"Adventure,Comedy,Crime",1/03/2001,False,False,16.304,5.9,1219,Stan,No,Yes,No,6.1,109524,MX,Mexico,57000000,147845033,123
39180,tt0250720,en,See Spot Run,"Action,Comedy,Crime",2/03/2001,False,False,13.907,5.9,188,Stan,No,Yes,No,5.3,9419,AU,Australia,0,0,94
147967,tt0269408,en,The Journeyman,Western,10/03/2001,False,False,2.431,5.0,1,Amazon Prime Video,No,No,Yes,5.1,336,US,United States of America,0,0,93
10877,tt0242445,en,Exit Wounds,"Action,Crime,Thriller",13/03/2001,False,False,15.596,5.6,380,Stan,No,Yes,No,5.6,35827,CA,Canada,50000000,79958599,101
853,tt0215750,en,Enemy at the Gates,"Action,Drama,War",14/03/2001,False,False,46.701,7.4,3036,Amazon Prime Video,No,No,Yes,7.6,264956,IE,Ireland,68000000,96976270,131
10054,tt0227538,en,Spy Kids,"Action,Adventure,Comedy",18/03/2001,False,False,35.698,5.8,2971,Stan,No,Yes,No,5.6,119378,US,United States of America,35000000,147934180,88
18017,tt0266078,en,Yolngu Boy,"Adventure,Drama",22/03/2001,False,False,2.286,6.0,5,Netflix,Yes,No,No,6.5,369,AU,Australia,0,671,88
10646,tt0246989,en,Tomcats,Comedy,30/03/2001,False,False,13.874,5.2,211,Netflix,Yes,No,No,5.3,18856,US,United States of America,11000000,23430766,95
4133,tt0221027,en,Blow,"Biography,Crime,Drama",4/04/2001,False,False,25.702,7.4,3810,Netflix,Yes,No,No,7.5,263055,US,United States of America,53000000,83282296,124
2043,tt0164334,en,Along Came a Spider,"Drama,Thriller",6/04/2001,False,False,25.66,6.3,1547,"Netflix, Stan",Yes,Yes,No,6.4,88925,CA,Canada,60000000,105178561,104
10956,tt0245686,en,Joe Dirt,"Adventure,Comedy,Drama",10/04/2001,False,False,13.906,5.6,628,Netflix,Yes,No,No,5.9,57820,US,United States of America,17700000,30987695,91
634,tt0243155,en,Bridget Jones's Diary,"Comedy,Drama,Romance",13/04/2001,False,False,30.862,6.8,4401,Stan,No,Yes,No,6.8,247411,GB,United Kingdom,25000000,281929795,97
1734,tt0209163,en,The Mummy Returns,"Action,Adventure,Fantasy",4/05/2001,False,False,47.521,6.3,6073,"Netflix, Stan",Yes,Yes,No,6.4,328590,US,United States of America,98000000,443280904,130
5852,tt0225071,en,Angel Eyes,"Drama,Romance",15/05/2001,False,False,12.494,6.1,368,Netflix,Yes,No,No,5.7,24690,US,United States of America,53000000,29700000,102
808,tt0126029,en,Shrek,"Adventure,Animation,Comedy",18/05/2001,False,False,203.183,7.7,14676,"Netflix, Amazon Prime Video, Stan",Yes,Yes,Yes,7.9,681527,US,United States of America,60000000,487853320,90
1018,tt0166924,en,Mulholland Drive,"Drama,Mystery,Thriller",6/06/2001,False,False,30.716,7.8,5223,Stan,No,Yes,No,7.9,359378,FR,France,15000000,20271129,147
9705,tt0244244,en,Swordfish,"Action,Crime,Thriller",7/06/2001,False,False,22.719,6.2,2304,Stan,No,Yes,No,6.5,189373,AU,Australia,102000000,147080413,99
1365,tt0285742,en,Monster's Ball,"Drama,Romance",7/06/2001,False,False,19.723,6.8,808,Stan,No,Yes,No,7.1,90605,US,United States of America,4000000,44909486,113
1995,tt0146316,en,Lara Croft: Tomb Raider,"Action,Adventure,Fantasy",11/06/2001,False,False,31.591,5.9,5438,Amazon Prime Video,No,No,Yes,5.7,211230,DE,Germany,115000000,274703340,100
9799,tt0232500,en,The Fast and the Furious,"Action,Crime,Thriller",22/06/2001,False,False,5.915,6.9,8603,"Amazon Prime Video, Stan",No,Yes,Yes,6.8,388726,DE,Germany,38000000,207283925,106
644,tt0212720,en,A.I. Artificial Intelligence,"Drama,Sci-Fi",29/06/2001,False,False,32.819,7.0,5419,Stan,No,Yes,No,7.2,310242,US,United States of America,100000000,235926552,146
10992,tt0239395,en,Cats & Dogs,"Action,Adventure,Comedy",4/07/2001,False,False,28.858,5.4,1406,"Amazon Prime Video, Stan",No,Yes,Yes,5.1,60302,US,United States of America,60000000,93375151,87
4248,tt0257106,en,Scary Movie 2,"Comedy,Horror",4/07/2001,False,False,70.501,5.8,3948,Stan,No,Yes,No,5.3,164110,CA,Canada,45000000,141220678,83
8835,tt0250494,en,Legally Blonde,"Comedy,Romance",13/07/2001,False,False,33.352,6.7,3341,Amazon Prime Video,No,No,Yes,6.4,222065,US,United States of America,18000000,141774679,96
331,tt0163025,en,Jurassic Park III,"Action,Adventure,Sci-Fi",18/07/2001,False,False,2.05,6.1,6199,Amazon Prime Video,No,No,Yes,5.9,325217,US,United States of America,93000000,368780809,92
55181,tt0284431,en,The Retrievers,"Comedy,Family",27/07/2001,False,False,2.46,5.6,7,Amazon Prime Video,No,No,Yes,5.0,432,US,United States of America,0,0,90
72869,tt0292698,en,Spirit,"Drama,Horror,Thriller",1/08/2001,False,False,2.336,7.0,1,Amazon Prime Video,No,No,Yes,4.2,283,US,United States of America,0,0,105
61698,tt0290884,en,Tail Sting,"Action,Adventure,Horror",1/08/2001,False,False,2.607,2.3,6,Amazon Prime Video,No,No,Yes,2.3,755,US,United States of America,0,0,97
79053,tt0242586,en,100 Kilos,"Crime,Drama",3/08/2001,False,False,3.071,5.0,4,Amazon Prime Video,No,No,Yes,3.8,228,US,United States of America,0,0,89
2770,tt0252866,en,American Pie 2,Comedy,10/08/2001,False,False,46.753,6.2,4310,Stan,No,Yes,No,6.4,258544,US,United States of America,30000000,287553595,108
286369,tt0249624,en,Gabriel & Me,Drama,13/08/2001,False,False,0.749,5.0,2,Amazon Prime Video,No,No,Yes,4.8,175,GB,United Kingdom,0,0,84
13496,tt0244000,en,American Outlaws,"Action,Western",17/08/2001,False,False,17.462,6.0,200,Netflix,Yes,No,No,5.9,16750,US,United States of America,35000000,13678913,94
53000,tt0271200,en,Soul Assassin,"Action,Crime,Thriller",23/08/2001,False,False,4.5,5.3,8,Amazon Prime Video,No,No,Yes,4.3,1132,NL,Netherlands,0,0,96
15104,tt0255653,en,Tortilla Soup,"Comedy,Drama,Romance",24/08/2001,False,False,8.911,5.9,37,Amazon Prime Video,No,No,Yes,6.7,5025,US,United States of America,0,4574762,103
13777,tt0172543,en,He Died with a Felafel in His Hand,"Comedy,Romance",30/08/2001,False,False,5.405,7.1,110,Stan,No,Yes,No,7.0,3826,AU,Australia,0,0,107
7501,tt0211465,en,Knockaround Guys,"Crime,Drama,Thriller",7/09/2001,False,False,9.566,5.9,280,Netflix,Yes,No,No,6.1,24122,US,United States of America,15000000,12000000,92
62476,tt0280962,en,Mr In-Between,"Crime,Horror,Romance",10/09/2001,False,False,3.07,5.6,14,Amazon Prime Video,No,No,Yes,6.2,722,GB,United Kingdom,0,0,98
456600,tt0310346,en,Westray,Documentary,14/09/2001,False,False,0.6,0.0,0,Amazon Prime Video,No,No,Yes,6.7,34,CA,Canada,0,0,80
57558,tt0275764,en,Vacuuming Completely Nude in Paradise,"Comedy,Drama",14/09/2001,False,False,2.266,5.5,13,Amazon Prime Video,No,No,Yes,6.4,1015,GB,United Kingdom,0,0,76
2176,tt0221218,en,The Glass House,"Crime,Drama,Mystery",14/09/2001,False,False,19.986,5.9,834,Netflix,Yes,No,No,5.8,38085,US,United States of America,30000000,23619609,107
15167,tt0288441,en,Barbie in the Nutcracker,"Animation,Family,Musical",30/09/2001,False,False,50.225,6.8,915,Stan,No,Yes,No,6.3,6848,CA,Canada,0,0,76
9523,tt0259393,en,Lantana,"Drama,Mystery,Romance",4/10/2001,False,False,12.074,6.6,166,Stan,No,Yes,No,7.2,19782,DE,Germany,0,0,121
51438,tt0285685,en,MVP 2: Most Vertical Primate,"Comedy,Family,Sport",5/10/2001,False,False,4.971,6.2,39,Amazon Prime Video,No,No,Yes,3.9,1282,US,United States of America,0,0,87
9778,tt0240890,en,Serendipity,"Comedy,Romance",5/10/2001,False,False,21.539,6.9,1650,Stan,No,Yes,No,6.8,115242,US,United States of America,28000000,77516304,90
2034,tt0139654,en,Training Day,"Action,Crime,Drama",5/10/2001,False,False,40.738,7.5,4974,Stan,No,Yes,No,7.7,440436,US,United States of America,45000000,104876233,122
212336,tt0267414,en,Facing the Enemy,"Action,Thriller",9/10/2001,False,False,2.296,5.0,1,Amazon Prime Video,No,No,Yes,4.8,277,US,United States of America,0,0,98
10836,tt0264508,en,Dagon,"Fantasy,Horror,Mystery",12/10/2001,False,False,13.56,6.3,298,Amazon Prime Video,No,No,Yes,6.2,19349,ES,Spain,4800000,0,95
50573,tt0296845,en,Little Secrets,"Comedy,Drama,Family",17/10/2001,False,False,9.139,6.3,63,Amazon Prime Video,No,No,Yes,6.4,3335,US,United States of America,0,0,96
129187,tt0219957,en,On the Borderline,"Action,Drama,Thriller",23/10/2001,False,False,1.567,6.0,1,Amazon Prime Video,No,No,Yes,4.9,306,US,United States of America,0,0,93
141,tt0246578,en,Donnie Darko,"Drama,Mystery,Sci-Fi",24/10/2001,False,False,37.998,7.8,10910,Stan,No,Yes,No,8.0,805175,US,United States of America,6000000,7500000,114
11456,tt0249478,en,Domestic Disturbance,"Crime,Thriller",28/10/2001,False,False,13.336,5.8,344,Stan,No,Yes,No,5.6,27783,US,United States of America,75000000,54249294,89
11088,tt0252503,en,Heist,"Action,Crime,Drama",9/11/2001,False,False,16.035,6.3,445,Netflix,Yes,No,No,6.5,37699,US,United States of America,35000000,28500000,107
35824,tt0279977,en,The Navigators,"Comedy,Drama",16/11/2001,False,False,3.996,7.0,61,Amazon Prime Video,No,No,Yes,7.0,2938,DE,Germany,0,0,96
229214,tt0259218,en,Blind Obsession,"Drama,Thriller",26/11/2001,False,False,2.333,6.0,2,Amazon Prime Video,No,No,Yes,4.0,231,US,United States of America,0,0,90
292664,tt0271285,en,Face Value,"Drama,Thriller",1/12/2001,False,False,1.967,6.5,3,Amazon Prime Video,No,No,Yes,4.3,233,US,United States of America,0,0,94
58786,tt0295172,en,Another Day,"Drama,Sci-Fi,Thriller",4/12/2001,False,False,2.909,5.0,17,Amazon Prime Video,No,No,Yes,5.6,790,CA,Canada,0,0,90
161,tt0240772,en,Ocean's Eleven,"Crime,Thriller",7/12/2001,False,False,41.749,7.4,10192,"Netflix, Stan",Yes,Yes,No,7.7,578914,US,United States of America,85000000,450717150,116
229202,tt0274861,en,Snowbound,"Action,Mystery,Thriller",10/12/2001,False,False,4.515,4.8,8,Amazon Prime Video,No,No,Yes,4.2,455,CA,Canada,0,0,93
8489,tt0248667,en,Ali,"Biography,Drama,Sport",10/12/2001,False,False,17.011,6.8,1455,Netflix,Yes,No,No,6.7,100872,ZA,South Africa,107000000,87713825,157
453,tt0268978,en,A Beautiful Mind,"Biography,Drama",11/12/2001,False,False,36.837,7.9,8969,Stan,No,Yes,No,8.2,935403,US,United States of America,60000000,313542341,135
120,tt0120737,en,The Lord of the Rings: The Fellowship of the Ring,"Action,Adventure,Drama",18/12/2001,False,False,106.228,8.4,22062,"Amazon Prime Video, Stan",No,Yes,Yes,8.8,1878216,NZ,New Zealand,93000000,871368364,179
12589,tt0268397,en,Jimmy Neutron: Boy Genius,"Action,Adventure,Animation",21/12/2001,False,False,21.515,5.9,757,Stan,No,Yes,No,6.0,35464,US,United States of America,25000000,80936232,83
12312,tt0279889,en,Joe Somebody,"Comedy,Drama",21/12/2001,False,False,8.835,5.8,159,Amazon Prime Video,No,No,Yes,5.5,10721,US,United States of America,38000000,24516772,99
3003,tt0302739,en,The Lost World,"Adventure,Drama,Fantasy",25/12/2001,False,False,9.585,6.0,55,Amazon Prime Video,No,No,Yes,6.6,3191,DE,Germany,0,0,150
75765,tt0347938,en,The Santa Trap,"Action,Comedy,Drama",1/01/2002,False,False,3.294,6.4,5,Amazon Prime Video,No,No,Yes,4.2,382,US,United States of America,0,0,120
63502,tt0289374,en,The Outsider,"Drama,Romance,Western",1/01/2002,False,False,5.718,5.7,18,Amazon Prime Video,No,No,Yes,6.7,2190,US,United States of America,0,0,119
29063,tt0300996,en,The Biggest Fan,Drama,1/01/2002,False,False,4.0,7.0,6,Amazon Prime Video,No,No,Yes,4.6,454,US,United States of America,0,0,93
82961,tt0299110,en,The Rendering,"Mystery,Thriller",15/01/2002,False,False,2.917,6.3,7,Amazon Prime Video,No,No,Yes,5.1,505,CA,Canada,0,0,91
10229,tt0281358,en,A Walk to Remember,"Drama,Romance",25/01/2002,False,False,56.439,7.7,3627,Netflix,Yes,No,No,7.3,213083,US,United States of America,11800000,47494916,101
9555,tt0252444,en,Rabbit-Proof Fence,"Biography,Drama",4/02/2002,False,False,13.166,7.0,282,"Netflix, Stan",Yes,Yes,No,7.4,29177,AU,Australia,0,0,94
41645,tt0309600,en,Menja d'amor,"Drama,Music,Romance",8/02/2002,False,False,3.293,5.7,16,Amazon Prime Video,No,No,Yes,6.1,1771,DE,Germany,0,0,105
80306,tt0293357,en,Local Boys,Drama,23/02/2002,False,False,2.204,7.1,9,Amazon Prime Video,No,No,Yes,6.6,986,US,United States of America,0,0,102
13830,tt0281190,en,Shottas,"Action,Crime,Drama",27/02/2002,False,False,22.003,7.6,259,Amazon Prime Video,No,No,Yes,6.0,4541,JM,Jamaica,200000,0,95
